Wall time,Step,Value
1587276627.162254,833,0.5642242431640625
1587276634.493864,837,0.5643963813781738
1587276694.157308,870,0.5587933659553528
1587276706.86063,877,0.5568268299102783
1587276717.543517,883,0.5541903972625732
1587276762.981811,908,0.5483136773109436
1587276766.700431,910,0.5485068559646606
1587276780.978141,918,0.5470579266548157
1587276806.114267,932,0.5437322854995728
1587276826.244477,943,0.5424866676330566
1587276831.58598,946,0.5413669943809509
1587276847.892769,955,0.5400590896606445
1587276862.462407,963,0.5391526222229004
1587276878.748569,972,0.5373913645744324
1587276880.499048,973,0.5369848608970642
1587276891.375403,979,0.5341151356697083
1587276893.12268,980,0.5342463254928589
1587276902.242059,985,0.5339010953903198
1587276935.029535,1003,0.5323513150215149
1587276940.078999,1006,0.5316533446311951
1587276956.494684,1015,0.5292803049087524
1587277044.864205,1064,0.5157696008682251
1587277050.129689,1067,0.5156171321868896
1587277053.777156,1069,0.5149646997451782
1587277060.926414,1073,0.5144893527030945
1587277911.26118,1079,0.32935968041419983
1587277920.760437,1084,0.43555110692977905
1587277940.118808,1094,0.38826075196266174
1587277951.017386,1100,0.3870423436164856
1587277960.035439,1105,0.3706710934638977
1587277978.313386,1115,0.373196542263031
1587278054.611188,1157,0.37855634093284607
1587278061.811555,1161,0.36187607049942017
1587278063.570769,1162,0.3577638566493988
1587278065.465821,1163,0.3537440299987793
1587278098.199633,1181,0.34362006187438965
1587278121.478368,1194,0.36765581369400024
1587278145.156281,1207,0.37859076261520386
1587278213.902594,1245,0.36069732904434204
1587278233.71993,1256,0.357950359582901
1587278239.196039,1259,0.3530352711677551
1587278244.698394,1262,0.34826403856277466
1587278280.669998,1282,0.3526501953601837
1587278291.513434,1288,0.3467355966567993
1587278304.221392,1295,0.34117698669433594
1587278343.812749,1317,0.34205326437950134
1587278349.407789,1320,0.33796241879463196
1587278369.242657,1331,0.3382219970226288
1587278374.700537,1334,0.3368048667907715
1587278380.110494,1337,0.33467039465904236
1587278381.97893,1338,0.33346620202064514
1587278468.747368,1386,0.2976495325565338
1587278474.187957,1389,0.29509586095809937
1587278479.48526,1392,0.29376929998397827
1587278481.318121,1393,0.2941940724849701
1587278521.158558,1415,0.28606978058815
1587278542.824218,1427,0.27900761365890503
1587278560.83133,1437,0.28060147166252136
1587278568.110868,1441,0.282830148935318
1587278613.305375,1466,0.28403300046920776
1587278614.918671,1467,0.2835652828216553
1587278634.76964,1478,0.27850762009620667
1587278649.228529,1486,0.28779926896095276
1587278660.016258,1492,0.2863369584083557
1587278717.854724,1524,0.28543955087661743
1587278725.036172,1528,0.28523027896881104
1587278770.18893,1553,0.27606403827667236
1587278799.018003,1569,0.2706155478954315
1587278800.80082,1570,0.27006995677948
1587278827.810102,1585,0.26850709319114685
1587278835.016827,1589,0.2665465176105499
1587278863.770122,1605,0.26541316509246826
1587278865.585844,1606,0.2649156153202057
1587278905.38788,1628,0.25900766253471375
1587278923.308572,1638,0.25659406185150146
1587278928.739844,1641,0.2552439868450165
1587278937.744699,1646,0.25326889753341675
1587278943.308459,1649,0.2529325485229492
1587278979.226393,1669,0.24629826843738556
1587279004.404177,1683,0.24672286212444305
1587279020.675364,1692,0.24438051879405975
1587279027.608442,1696,0.24292641878128052
1587279031.439375,1698,0.24310652911663055
1587279035.103073,1700,0.24234722554683685
1587279040.332241,1703,0.24121955037117004
1587279053.153919,1710,0.23902134597301483
1587279069.289215,1719,0.23739184439182281
1587279094.542106,1733,0.2378377914428711
1587279098.225528,1735,0.2374272495508194
1587279103.70583,1738,0.23780111968517303
1587279112.685657,1743,0.23677216470241547
1587279118.134524,1746,0.23585975170135498
1587279120.053092,1747,0.23551654815673828
1587279155.911538,1767,0.2328406423330307
1587279172.123698,1776,0.23129650950431824
1587279182.967771,1782,0.2304946333169937
1587279197.339889,1790,0.230955109000206
1587279213.617145,1799,0.22881008684635162
1587279226.197645,1806,0.22833208739757538
1587279263.933959,1827,0.22239606082439423
1587279271.125844,1831,0.22199665009975433
1587279289.374176,1841,0.22113873064517975
1587279296.319002,1845,0.22038866579532623
1587279312.744836,1854,0.21850043535232544
1587279336.00923,1867,0.21616131067276
1587279341.289558,1870,0.21541379392147064
1587279352.177416,1876,0.2140674591064453
1587279355.899123,1878,0.21357011795043945
1587279427.831905,1918,0.20985965430736542
1587279458.520432,1935,0.20776523649692535
1587279476.684623,1945,0.20550623536109924
1587279481.991881,1948,0.2048008292913437
1587279485.532486,1950,0.20434707403182983
1587279518.046131,1968,0.20087935030460358
1587279543.19351,1982,0.19804081320762634
1587279546.752241,1984,0.1976434886455536
1587279579.09125,2002,0.1953013688325882
1587279586.186949,2006,0.19452394545078278
1587279600.615696,2014,0.19675731658935547
1587279631.251145,2031,0.1977532058954239
1587279642.193213,2037,0.19742782413959503
1587279685.384955,2061,0.1949390470981598
1587279708.658392,2074,0.19279292225837708
1587279714.003324,2077,0.1922280639410019
1587279715.937996,2078,0.19203659892082214
1587279723.029,2082,0.19131352007389069
1587279730.181467,2086,0.1907157599925995
1587279737.45519,2090,0.1905829757452011
1587279750.112913,2097,0.18941685557365417
1587279777.101762,2112,0.187135711312294
1587279838.104836,2146,0.18286383152008057
1587280681.545585,2150,0.0002762946824077517
1587280694.561421,2157,0.031555596739053726
1587280710.850691,2166,0.023384403437376022
1587280751.143304,2188,0.10685256868600845
1587280754.713558,2190,0.10186716169118881
1587280758.269704,2192,0.09748262912034988
1587280767.380392,2197,0.10347848385572433
1587280772.770201,2200,0.11406929790973663
1587280787.50126,2208,0.11268961429595947
1587280794.592446,2212,0.10873676836490631
1587280831.029335,2232,0.09828637540340424
1587280839.964045,2237,0.09650468081235886
1587280841.885964,2238,0.09543240815401077
1587280845.475844,2240,0.09407294541597366
1587280850.893226,2243,0.09521651268005371
1587280858.00546,2247,0.09178908914327621
1587280859.924563,2248,0.09108457714319229
1587280872.610699,2255,0.08605007827281952
1587280878.003109,2258,0.08370325714349747
1587280887.109439,2263,0.08089175075292587
1587280921.299629,2282,0.07256897538900375
1587280939.587121,2292,0.0680374950170517
1587280950.374986,2298,0.06571702659130096
1587280961.053831,2304,0.06896926462650299
1587280968.224554,2308,0.06766635179519653
1587280990.094176,2320,0.06519518792629242
1587280991.837945,2321,0.06481833755970001
1587281036.775348,2346,0.06324170529842377
1587281052.987291,2355,0.0708373486995697
1587281116.193295,2390,0.08090154081583023
1587281118.084828,2391,0.08124316483736038
1587281121.811102,2393,0.0805884599685669
1587281201.192138,2437,0.09087441116571426
1587281215.653842,2445,0.08987341076135635
1587281228.349933,2452,0.0941375121474266
1587281231.963977,2454,0.0937204509973526
1587281235.514115,2456,0.095387302339077
1587281244.532509,2461,0.09397655725479126
1587281289.699552,2486,0.09541511535644531
1587281291.518677,2487,0.09513365477323532
1587281309.515605,2497,0.09266962110996246
1587281312.987277,2499,0.09267013520002365
1587281322.100266,2504,0.09161185473203659
1587281347.432705,2518,0.0883704200387001
1587281358.091904,2524,0.0911468118429184
1587281374.378782,2533,0.08902215212583542
1587281401.50506,2548,0.08730079978704453
1587281408.607322,2552,0.08645979315042496
1587281412.319616,2554,0.0861232727766037
1587281457.313458,2579,0.08254709094762802
1587281497.09989,2601,0.08169092237949371
1587281507.941255,2607,0.08064644038677216
1587281538.570577,2624,0.07818420231342316
1587281549.525765,2630,0.07729792594909668
1587281551.253708,2631,0.07713788747787476
1587281576.322579,2645,0.07815620303153992
1587281595.949621,2656,0.0773664265871048
1587281637.590066,2679,0.07972225546836853
1587281650.233193,2686,0.08077728748321533
1587281659.186031,2691,0.08008700609207153
1587281682.513802,2704,0.0784882977604866
1587281695.187445,2711,0.07935890555381775
1587281722.143672,2726,0.0782197043299675
1587281743.636717,2738,0.07775024324655533
1587281749.176663,2741,0.07741788029670715
1587281774.207793,2755,0.07610712945461273
1587281837.159707,2790,0.07502451539039612
1587281838.885136,2791,0.07492641359567642
1587281840.789245,2792,0.07487917691469193
1587281873.119188,2810,0.07362047582864761
1587281900.104682,2825,0.07357952743768692
1587281986.748402,2873,0.07258810847997665
1587282002.693425,2882,0.07256580144166946
1587282018.966872,2891,0.07218139618635178
1587282029.878719,2897,0.0730111375451088
1587282067.654082,2918,0.07122595608234406
1587282071.221657,2920,0.07104143500328064
1587282073.206806,2921,0.07094953209161758
1587282157.514935,2968,0.06849557161331177
1587282171.909837,2976,0.06954038143157959
1587282213.523732,2999,0.07097670435905457
1587282236.921608,3012,0.07128438353538513
1587282265.769825,3028,0.07085466384887695
1587282271.136539,3031,0.07087861746549606
1587282285.528438,3039,0.07037638872861862
1587282290.9947,3042,0.0701403021812439
1587282334.122974,3066,0.0708954781293869
1587282341.493638,3070,0.07058919966220856
1587282345.142218,3072,0.07067526876926422
1587282395.448965,3100,0.06881264597177505
1587282436.792047,3123,0.06821352243423462
1587282463.655573,3138,0.06937674432992935
1587282496.061666,3156,0.069584421813488
1587282506.919022,3162,0.06933552771806717
1587282535.853112,3178,0.07214641571044922
1587282568.200659,3196,0.07291145622730255
1587282569.994237,3197,0.07284487038850784
1587282582.528099,3204,0.07333910465240479
1587282587.87589,3207,0.07319820672273636
1587283467.487906,3231,0.061178937554359436
1587283485.761454,3241,0.09506174176931381
1587283491.181229,3244,0.08209877461194992
1587283492.943293,3245,0.07852926105260849
1587283496.654824,3247,0.07356834411621094
1587283498.467587,3248,0.0707387924194336
1587283544.010987,3273,0.044854551553726196
1587283560.333735,3282,0.03816499188542366
1587283603.944925,3306,0.06122203171253204
1587283618.351097,3314,0.06819454580545425
1587283643.756497,3328,0.06786662340164185
1587283645.567266,3329,0.06723235547542572
1587283676.212831,3346,0.08466768264770508
1587283729.071102,3375,0.08720887452363968
1587283732.702281,3377,0.08616629242897034
1587283750.981216,3387,0.08108191937208176
1587283781.659983,3404,0.08202416449785233
1587283790.959675,3409,0.08083807677030563
1587283830.365808,3431,0.07350346446037292
1587283845.00698,3439,0.07145725935697556
1587283864.71385,3450,0.06853408366441727
1587283868.626088,3452,0.06811628490686417
1587283881.148752,3459,0.06634730100631714
1587283891.866389,3465,0.0648161992430687
1587283904.627005,3472,0.06302902102470398
1587283915.359459,3478,0.06155386194586754
1587283920.926382,3481,0.06136467307806015
1587283951.912212,3498,0.06199484318494797
1587283973.387675,3510,0.06267564743757248
1587283978.765459,3513,0.06213788688182831
1587284020.586052,3536,0.05921956151723862
1587284024.032593,3538,0.06024796888232231
1587284034.731003,3544,0.05912533774971962
1587284041.922168,3548,0.05839987471699715
1587284070.833516,3564,0.06471963226795197
1587284101.533112,3581,0.07291851937770844
1587284137.638678,3601,0.0786202922463417
1587284169.975442,3619,0.07856683433055878
1587284173.646036,3621,0.07878875732421875
1587284177.340475,3623,0.07844654470682144
1587284182.632975,3626,0.07808348536491394
1587284188.123415,3629,0.07754174619913101
1587284218.780371,3646,0.08290920406579971
1587284238.656145,3657,0.08597356826066971
1587284263.905404,3671,0.08888040482997894
1587284321.318839,3703,0.08848436921834946
1587284364.944979,3727,0.08910822868347168
1587284371.875268,3731,0.0884079709649086
1587284375.542211,3733,0.08812319487333298
1587284386.287947,3739,0.08916305005550385
1587284391.660559,3742,0.08867363631725311
1587284424.147809,3760,0.09008992463350296
1587284447.38118,3773,0.09155498445034027
1587284461.9225,3781,0.09026502072811127
1587284485.406473,3794,0.08936431258916855
1587284494.254162,3799,0.08873000741004944
1587284523.078904,3815,0.08669250458478928
1587284532.263097,3820,0.08596917241811752
1587284535.809092,3822,0.08568260818719864
1587284553.57927,3832,0.08552591502666473
1587284560.746291,3836,0.08496873825788498
1587284613.079379,3865,0.08443789929151535
1587284622.105998,3870,0.0837891697883606
1587284634.569137,3877,0.08308684080839157
1587284713.984864,3921,0.07941317558288574
1587284728.260601,3929,0.08137593418359756
1587284740.837539,3936,0.08059900999069214
1587284748.488353,3940,0.08030452579259872
1587284768.390285,3951,0.07935379445552826
1587284779.216556,3957,0.07870864123106003
1587284790.276352,3963,0.07902593910694122
1587284829.934043,3985,0.07701107859611511
1587284849.420708,3996,0.07847115397453308
1587284858.509476,4001,0.07995640486478806
1587284874.815207,4010,0.07943958044052124
1587284876.633472,4011,0.07933889329433441
1587284898.297061,4023,0.07864873856306076
1587284918.131798,4034,0.0779058113694191
1587284923.455357,4037,0.07761986553668976
1587285026.634127,4094,0.07631666958332062
1587285035.697984,4099,0.07644171267747879
1587285037.292389,4100,0.0763755589723587
1587285055.372435,4110,0.07554011046886444
1587285187.07301,4183,0.07611163705587387
1587285206.695624,4194,0.07528437674045563
1587285208.530098,4195,0.07531455159187317
1587285212.241485,4197,0.07521186769008636
1587285215.724266,4199,0.07505790889263153
1587285221.108917,4202,0.07483042776584625
1587285222.992414,4203,0.07476557791233063
1587285268.342519,4228,0.07374248653650284
1587285277.314499,4233,0.07337778806686401
1587285282.67285,4236,0.07316292822360992
1587285297.04092,4244,0.07260788232088089
1587285333.084304,4264,0.07287280261516571
1587285338.560803,4267,0.07267902791500092
1587285340.323737,4268,0.072609543800354
1587285367.290013,4283,0.07159479707479477
1587286237.389887,4299,0.0009940409800037742
1587286248.480767,4305,0.0006113172275945544
1587286255.818084,4309,0.02771085314452648
1587286272.361333,4318,0.02610929124057293
1587286275.881943,4320,0.05127478763461113
1587286292.448679,4329,0.0600726343691349
1587286299.617508,4333,0.05359083414077759
1587286319.499977,4344,0.05535028502345085
1587286366.532948,4370,0.036468613892793655
1587286382.794717,4379,0.03400397673249245
1587286410.244263,4394,0.03842134028673172
1587286422.755725,4401,0.03688354790210724
1587286433.542064,4407,0.03585659712553024
1587286441.04547,4411,0.037304673343896866
1587286442.776351,4412,0.03698308393359184
1587286477.242777,4431,0.04581885412335396
1587286482.611725,4434,0.04486558586359024
1587286547.764383,4470,0.03631258383393288
1587286558.69328,4476,0.039400748908519745
1587286585.699727,4491,0.049139298498630524
1587286589.302074,4493,0.05113856866955757
1587286620.072509,4510,0.05129697546362877
1587286621.822104,4511,0.05105838179588318
1587286656.118479,4530,0.054331742227077484
1587286657.875945,4531,0.05410054326057434
1587286663.437591,4534,0.05341889336705208
1587286679.51113,4543,0.05147245526313782
1587286699.446159,4554,0.049278758466243744
1587286744.675918,4579,0.04665256291627884
1587286749.856034,4582,0.046183716505765915
1587286769.805282,4593,0.046185221523046494
1587286775.039161,4596,0.04572336748242378
1587286778.7475,4598,0.0454205647110939
1587286782.45553,4600,0.051026374101638794
1587286834.614878,4629,0.05326284095644951
1587286872.418813,4650,0.052775539457798004
1587286884.999499,4657,0.05189530551433563
1587286899.339427,4665,0.05077822506427765
1587286906.495097,4669,0.050233688205480576
1587286919.14346,4676,0.04931185394525528
1587286920.931637,4677,0.04918242618441582
1587286922.713209,4678,0.049053676426410675
1587286940.827327,4688,0.04785477742552757
1587286987.574846,4714,0.051549267023801804
1587286996.501149,4719,0.051085758954286575
1587287025.544242,4735,0.051941223442554474
1587287045.272792,4746,0.05073900148272514
1587287052.389512,4750,0.050677526742219925
1587287054.327794,4751,0.05056614801287651
1587287068.407507,4759,0.04986337572336197
1587287079.167381,4765,0.04924362897872925
1587287084.576179,4768,0.04894724115729332
1587287100.742508,4777,0.05022726207971573
1587287108.104795,4781,0.04995834082365036
1587287120.52028,4788,0.04926754906773567
1587287122.472485,4789,0.05203865095973015
1587287133.206231,4795,0.051500607281923294
1587287144.063349,4801,0.05092087388038635
1587287147.579065,4803,0.05072000250220299
1587287152.919734,4806,0.05155447497963905
1587287216.07085,4841,0.049867063760757446
1587287237.632441,4853,0.05232128128409386
1587287271.944579,4872,0.05569611117243767
1587287313.266314,4895,0.055140405893325806
1587287349.221244,4915,0.055160023272037506
1587287392.619484,4939,0.05504995584487915
1587287421.223508,4955,0.05449749901890755
1587287435.46551,4963,0.05384385585784912
1587287451.909929,4972,0.0532594732940197
1587287457.262708,4975,0.05302439257502556
1587287460.81634,4977,0.052868667989969254
1587287462.542568,4978,0.05279114842414856
1587287541.855032,5022,0.05287117511034012
1587287552.626726,5028,0.05245453491806984
1587287558.001349,5031,0.053798969835042953
1587287570.624337,5038,0.054524682462215424
1587287594.088151,5051,0.053664326667785645
1587287597.536673,5053,0.05352254584431648
1587287599.349948,5054,0.053451936691999435
1587287612.067598,5061,0.052963364869356155
1587287644.386404,5079,0.05188692361116409
1587287694.632342,5107,0.0518297478556633
1587287731.013755,5127,0.05073188990354538
1587287734.553184,5129,0.05061008408665657
1587287745.350835,5135,0.05100007355213165
1587287792.071056,5161,0.05062659829854965
1587287800.988146,5166,0.050336264073848724
1587287831.615092,5183,0.050933245569467545
1587287863.962065,5201,0.05015634372830391
1587287878.323022,5209,0.04989200830459595
1587287934.038863,5240,0.048482224345207214
1587287982.278507,5267,0.05065179988741875
1587288024.043109,5290,0.05044583976268768
1587288076.197223,5319,0.050403472036123276
1587288096.053338,5330,0.05110485851764679
1587288124.517564,5346,0.0514058880507946
1587288149.900853,5360,0.0507943369448185
1587288151.610378,5361,0.05074664205312729
1587289024.287912,5381,0.000760886468924582
1587289067.886666,5405,0.06983046978712082
1587289096.832991,5421,0.04814828932285309
1587289131.579536,5440,0.036058224737644196
1587289136.937476,5443,0.034576378762722015
1587289146.039197,5448,0.0503179207444191
1587289213.236594,5485,0.062184106558561325
1587289225.947264,5492,0.058651503175497055
1587289233.144493,5496,0.05728721246123314
1587289244.011236,5502,0.06042339280247688
1587289254.866543,5508,0.06344714015722275
1587289269.381209,5516,0.06193472445011139
1587289273.008532,5518,0.06109777092933655
1587289316.911685,5542,0.07405935227870941
1587289331.397632,5550,0.08074881881475449
1587289362.007723,5567,0.0834459513425827
1587289374.824458,5574,0.08182643353939056
1587289396.468979,5586,0.07754050940275192
1587289400.119343,5588,0.08014627546072006
1587289410.843376,5594,0.07857578247785568
1587289432.573539,5606,0.07822636514902115
1587289441.748445,5611,0.07696540653705597
1587289459.654058,5621,0.07711268961429596
1587289477.915782,5631,0.07452568411827087
1587289528.611402,5659,0.07017583400011063
1587289532.123632,5661,0.07024898380041122
1587289539.221918,5665,0.07017041742801666
1587289566.431502,5680,0.06720007210969925
1587289640.319421,5721,0.06210901960730553
1587289645.676254,5724,0.06158267334103584
1587289678.266028,5742,0.0637446716427803
1587289710.803104,5760,0.06124742329120636
1587289741.648675,5777,0.05871647223830223
1587289747.171569,5780,0.05828683823347092
1587289756.235181,5785,0.05758458748459816
1587289765.256119,5790,0.0568990558385849
1587289797.605557,5808,0.05462069436907768
1587289799.436492,5809,0.05449627339839935
1587289830.158203,5826,0.056816063821315765
1587289835.584385,5829,0.05664613097906113
1587289848.017924,5836,0.05581903085112572
1587289896.827783,5863,0.05624132230877876
1587289900.441004,5865,0.056016407907009125
1587289913.001644,5872,0.05524070933461189
1587289945.491855,5890,0.05441480875015259
1587289961.946619,5899,0.0560457818210125
1587289978.133914,5908,0.0551191121339798
1587289996.019699,5918,0.05414082109928131
1587290015.998811,5929,0.0531170591711998
1587290025.133552,5934,0.052858006209135056
1587290059.322527,5953,0.05121421068906784
1587290068.193927,5958,0.050778716802597046
1587290071.791528,5960,0.050606586039066315
1587290079.038911,5964,0.051547616720199585
1587290095.340755,5973,0.05196011811494827
1587290127.918897,5991,0.051069069653749466
1587290164.131683,6011,0.04948556050658226
1587290172.979755,6016,0.04910706356167793
1587290189.265106,6025,0.052663397043943405
1587290200.165282,6031,0.05218958854675293
1587290209.214973,6036,0.051839038729667664
1587290214.540155,6039,0.053389888256788254
1587290254.365089,6061,0.05356410890817642
1587290286.732582,6079,0.05276470258831978
1587290294.006819,6083,0.05284145474433899
1587290302.970025,6088,0.052672043442726135
1587290331.828034,6104,0.05154167488217354
1587290335.571628,6106,0.051401615142822266
1587290364.469408,6122,0.050495948642492294
1587290367.971364,6124,0.050362005829811096
1587290378.849861,6130,0.050036441534757614
1587290382.450358,6132,0.05065537616610527
1587290386.117722,6134,0.05052277073264122
1587290407.808604,6146,0.04997978359460831
1587290411.231027,6148,0.049851302057504654
1587290414.835474,6150,0.04972347989678383
1587290456.485074,6173,0.04833059012889862
1587290472.698461,6182,0.04780939966440201
1587290477.987605,6185,0.04763341322541237
1587290506.959262,6201,0.04671713337302208
1587290526.939976,6212,0.04610782116651535
1587290530.40401,6214,0.04599855840206146
1587290541.157042,6220,0.04567386582493782
1587290564.648145,6233,0.04499078541994095
1587290573.677986,6238,0.044753268361091614
1587290596.997201,6251,0.04420178011059761
1587290620.554978,6264,0.044954925775527954
1587290667.435666,6290,0.047715067863464355
1587290708.591122,6313,0.056650999933481216
1587290715.909772,6317,0.0574902780354023
1587290717.524227,6318,0.057462308555841446
1587290730.227478,6325,0.05790012702345848
1587290760.87869,6342,0.05996082350611687
1587290780.663946,6353,0.06053636223077774
1587290800.663547,6364,0.0608319453895092
1587290813.384574,6371,0.060419712215662
1587290824.247987,6377,0.06007743999361992
1587290867.50737,6401,0.060090478509664536
1587291799.229402,6456,4.345917477621697e-05
1587291806.597538,6460,0.06977903842926025
1587291830.049136,6473,0.10127601772546768
1587291857.312096,6488,0.1319482922554016
1587291871.872342,6496,0.13198167085647583
1587291873.778442,6497,0.1310051679611206
1587291881.150013,6501,0.1238020658493042
1587291899.353806,6511,0.12816160917282104
1587291917.355092,6521,0.1424294263124466
1587291919.203794,6522,0.14736026525497437
1587291920.925822,6523,0.1454964280128479
1587291935.365711,6531,0.13603270053863525
1587291971.690506,6551,0.14537662267684937
1587292015.220212,6575,0.15793269872665405
1587292027.878471,6582,0.15304110944271088
1587292033.238564,6585,0.14998289942741394
1587292051.484796,6595,0.15002554655075073
1587292067.811625,6604,0.1563485562801361
1587292073.164188,6607,0.15350709855556488
1587292091.329503,6617,0.15536072850227356
1587292100.395503,6622,0.1594550460577011
1587292165.676431,6658,0.16433943808078766
1587292181.978423,6667,0.15867982804775238
1587292185.683473,6669,0.15732693672180176
1587292192.777275,6673,0.15564954280853271
1587292203.650071,6679,0.1603003591299057
1587292209.141033,6682,0.15906286239624023
1587292221.775015,6689,0.15745851397514343
1587292236.10312,6697,0.15600217878818512
1587292241.514813,6700,0.154237300157547
1587292255.988757,6708,0.14993548393249512
1587292263.063513,6712,0.15010297298431396
1587292311.86564,6739,0.14156489074230194
1587292319.051591,6743,0.13967782258987427
1587292338.949047,6754,0.13935138285160065
1587292358.75864,6765,0.13564182817935944
1587292380.403975,6777,0.13880415260791779
1587292454.420938,6818,0.13334356248378754
1587292481.49586,6833,0.12966175377368927
1587292506.734909,6847,0.12556463479995728
1587292521.019559,6855,0.12320681661367416
1587292546.532847,6869,0.11924099922180176
1587292548.086733,6870,0.11896109580993652
1587292595.070732,6896,0.12453491240739822
1587292620.258313,6910,0.12249993532896042
1587292665.164975,6935,0.1193738505244255
1587292717.527473,6964,0.1238909512758255
1587292722.941004,6967,0.12503260374069214
1587292733.746101,6973,0.12615114450454712
1587292766.315356,6991,0.12204068899154663
1587292769.772802,6993,0.12159609794616699
1587292802.155896,7011,0.1188119426369667
1587292809.346094,7015,0.11852575838565826
1587292854.255572,7040,0.11394622176885605
1587292866.959112,7047,0.112644262611866
1587292890.346599,7060,0.1102670356631279
1587292901.126005,7066,0.10924074798822403
1587292948.172418,7092,0.1154889240860939
1587292975.060067,7107,0.11542917042970657
1587292989.441275,7115,0.11499420553445816
1587292991.232888,7116,0.11494086682796478
1587293030.93803,7138,0.1153615266084671
1587293038.039767,7142,0.11470209807157516
1587293063.370825,7156,0.11331487447023392
1587293084.875553,7168,0.11281522363424301
1587293086.887548,7169,0.11265961825847626
1587293099.244704,7176,0.1115938127040863
1587293124.435751,7190,0.11281738430261612
1587293135.252153,7196,0.1128116026520729
1587293151.452813,7205,0.11150433123111725
1587293167.831824,7214,0.11085987091064453
1587293171.45454,7216,0.11057509481906891
1587293173.064481,7217,0.11046049743890762
1587293207.424357,7236,0.1094980463385582
1587293212.657923,7239,0.10908730328083038
1587293228.867659,7248,0.10800295323133469
1587293252.299904,7261,0.10632913559675217
1587293295.515523,7285,0.10366934537887573
1587293324.228884,7301,0.10209641605615616
1587293344.25231,7312,0.10280343145132065
1587293376.486835,7330,0.10086417198181152
1587293394.611271,7340,0.09979970753192902
1587293396.373188,7341,0.09998535364866257
1587293407.262813,7347,0.09932202845811844
1587293419.815342,7354,0.09855800867080688
1587293427.011083,7358,0.09812881052494049
1587293428.906196,7359,0.09806238859891891
1587293430.585034,7360,0.0980079248547554
1587293470.123778,7382,0.09654078632593155
1587293471.924803,7383,0.0964379757642746
1587293479.042874,7387,0.09602890908718109
1587293482.869389,7389,0.09583122283220291
1587293498.884936,7398,0.0959797129034996
1587293506.001472,7402,0.09604258090257645
1587293558.135982,7431,0.10010133683681488
1587293559.927554,7432,0.10000001639127731
1587293576.050115,7441,0.10043571144342422
1587293581.385804,7444,0.10014978051185608
1587293594.132264,7451,0.10007714480161667
1587293612.084621,7461,0.10063622891902924
1587293613.903532,7462,0.10053737461566925
1587293617.413643,7464,0.10034023970365524
1587293626.447533,7469,0.1006573960185051
1587293644.392964,7479,0.09968496859073639
1587293647.857817,7481,0.09949271380901337
1587293676.899711,7497,0.0993916243314743
1587293687.642919,7503,0.0988367348909378
1587293689.44738,7504,0.10002340376377106
1587293703.953017,7512,0.09932532161474228
1587294569.748767,7531,0.02549213357269764
1587294600.740056,7548,0.08683783560991287
1587294689.844366,7597,0.053337350487709045
