Wall time,Step,Value
1587197544.567694,1393,0.013954244554042816
1587197584.471267,1415,0.013120550662279129
1587197606.165884,1427,0.012712562456727028
1587197624.18576,1437,0.013149908743798733
1587197631.461399,1441,0.01328152883797884
1587197676.949288,1466,0.012675680220127106
1587197678.766732,1467,0.012643426656723022
1587197698.702374,1478,0.012470460496842861
1587197713.329709,1486,0.012339135631918907
1587197724.224162,1492,0.012262614443898201
1587197782.614722,1524,0.01195125188678503
1587197789.797491,1528,0.011857799254357815
1587197835.274641,1553,0.012556379660964012
1587197864.268879,1569,0.012996191158890724
1587197866.107051,1570,0.012986892834305763
1587197893.26118,1585,0.012902743183076382
1587197900.498778,1589,0.012813176028430462
1587197929.620878,1605,0.012520978227257729
1587197931.497789,1606,0.012575484812259674
1587197971.437709,1628,0.012228165753185749
1587197989.665132,1638,0.012021221220493317
1587197994.991178,1641,0.011958912946283817
1587198004.31415,1646,0.01201292872428894
1587198009.661164,1649,0.011950353160500526
1587198045.878842,1669,0.01175665482878685
1587198071.259806,1683,0.011646357364952564
1587198087.508316,1692,0.01160399243235588
1587198094.608249,1696,0.011571405455470085
1587198098.276727,1698,0.011555101722478867
1587198101.86149,1700,0.011542116291821003
1587198107.461888,1703,0.011491960845887661
1587198120.107686,1710,0.011376805603504181
1587198136.435583,1719,0.011512217111885548
1587198161.946278,1733,0.011466207914054394
1587198165.619545,1735,0.011460081674158573
1587198171.18893,1738,0.011430751532316208
1587198180.209373,1743,0.011359580792486668
1587198185.510059,1746,0.011369135230779648
1587198187.373952,1747,0.011352241970598698
1587198223.735855,1767,0.011098439805209637
1587198240.113136,1776,0.01106178667396307
1587198251.191365,1782,0.010971639305353165
1587198265.713316,1790,0.010853230953216553
1587198282.061371,1799,0.010902384296059608
1587198294.683317,1806,0.01084082294255495
1587198332.780807,1827,0.01076197624206543
1587198340.285765,1831,0.010717369616031647
1587198358.345783,1841,0.010606082156300545
1587198365.553701,1845,0.010715749114751816
1587198381.925216,1854,0.010593376122415066
1587198405.596227,1867,0.010499950498342514
1587198410.904788,1870,0.010464044287800789
1587198421.996985,1876,0.010454057715833187
1587198425.444302,1878,0.01043111551553011
1587198498.392645,1918,0.010415012016892433
1587198528.750492,1935,0.010285952128469944
1587198547.031408,1945,0.010174378752708435
1587198552.3964,1948,0.01013945508748293
1587198555.992701,1950,0.010116306133568287
1587198588.533966,1968,0.01099360641092062
1587198613.808376,1982,0.011061049997806549
1587198617.558446,1984,0.011055702343583107
1587198650.162841,2002,0.011043957434594631
1587198657.350135,2006,0.011020690202713013
1587198672.00785,2014,0.011153235100209713
1587198702.693633,2031,0.010968023911118507
1587198713.726748,2037,0.010900217108428478
1587198757.491915,2061,0.010679165832698345
1587198781.090023,2074,0.010598351247608662
1587198786.613741,2077,0.010615160688757896
1587198788.39827,2078,0.010717339813709259
1587198795.645276,2082,0.010677176527678967
1587198802.839804,2086,0.010635639540851116
1587198810.169069,2090,0.010596493259072304
1587198822.849742,2097,0.010644041933119297
1587198850.214393,2112,0.010600910522043705
1587198911.718143,2146,0.010432313196361065
1587199757.470716,2150,0.0
1587199770.15552,2157,0.0010232245549559593
1587199786.552301,2166,0.001235857722349465
1587199826.816936,2188,0.0007965614786371589
1587199830.321216,2190,0.0007934552850201726
1587199834.079051,2192,0.0007573891198262572
1587199843.032737,2197,0.002988340798765421
1587199848.821157,2200,0.0028358628042042255
1587199863.204824,2208,0.002457747934386134
1587199870.396767,2212,0.0023041386157274246
1587199906.978522,2232,0.002097361721098423
1587199916.090762,2237,0.002391709014773369
1587199918.065201,2238,0.002365134423598647
1587199921.572194,2240,0.00233305967412889
1587199927.197253,2243,0.0022593841422349215
1587199934.557364,2247,0.0021680959034711123
1587199936.263469,2248,0.0021464149467647076
1587199949.426001,2255,0.003212092677131295
1587199954.796693,2258,0.0031255953945219517
1587199963.779762,2263,0.003001159755513072
1587199998.154468,2282,0.0026843578089028597
1587200016.092561,2292,0.002677750075235963
1587200027.063592,2298,0.0025706400629132986
1587200037.923842,2304,0.00247319508343935
1587200045.207181,2308,0.002434220165014267
1587200066.803298,2320,0.002781371818855405
1587200068.577028,2321,0.002765294397249818
1587200113.853181,2346,0.002507393481209874
1587200130.233968,2355,0.0025870460085570812
1587200193.611497,2390,0.0025505628436803818
1587200195.419627,2391,0.0025400666054338217
1587200199.203769,2393,0.002519331406801939
1587200278.659092,2437,0.002753008622676134
1587200293.276358,2445,0.002689256565645337
1587200305.827551,2452,0.0026396564207971096
1587200309.56451,2454,0.002622403670102358
1587200313.029419,2456,0.002605375135317445
1587200322.148814,2461,0.002568335272371769
1587200367.386905,2486,0.0023992552887648344
1587200369.292635,2487,0.0024246983230113983
1587200387.274208,2497,0.002372986637055874
1587200390.864854,2499,0.0025392279494553804
1587200399.87391,2504,0.0025035645812749863
1587200425.466198,2518,0.003056138986721635
1587200436.432057,2524,0.0030081646982580423
1587200452.397227,2533,0.0030137321446090937
1587200479.447442,2548,0.003145383670926094
1587200486.757736,2552,0.003117721527814865
1587200490.372163,2554,0.003102363320067525
1587200535.676678,2579,0.0033935641404241323
1587200575.260119,2601,0.003716205945238471
1587200586.181134,2607,0.0036683608777821064
1587200616.744326,2624,0.0039991275407373905
1587200627.685219,2630,0.004314269870519638
1587200629.614256,2631,0.004305337555706501
1587200654.808867,2645,0.004676051903516054
1587200674.898956,2656,0.004615250043570995
1587200716.479204,2679,0.004418259020894766
1587200729.066574,2686,0.004362502600997686
1587200738.082272,2691,0.004338170867413282
1587200761.500709,2704,0.004930161405354738
1587200774.153449,2711,0.004989182110875845
1587200801.292306,2726,0.005061847623437643
1587200823.133575,2738,0.005122091621160507
1587200828.69124,2741,0.005096178501844406
1587200853.878352,2755,0.0049880919978022575
1587200916.979189,2790,0.004860262386500835
1587200918.893539,2791,0.004852703306823969
1587200920.691785,2792,0.004845168441534042
1587200953.222009,2810,0.0049933772534132
1587200980.215031,2825,0.00580371031537652
1587201067.229009,2873,0.006159396376460791
1587201083.396466,2882,0.006113518960773945
1587201099.652138,2891,0.006281718611717224
1587201110.394195,2897,0.006430208217352629
1587201148.407343,2918,0.006377013865858316
1587201151.881655,2920,0.006381426937878132
1587201153.826531,2921,0.006375171709805727
1587201238.609005,2968,0.006142620462924242
1587201253.048914,2976,0.006198389921337366
1587201294.744735,2999,0.006084590218961239
1587201318.06949,3012,0.006067024543881416
1587201347.092256,3028,0.005957033485174179
1587201352.550778,3031,0.005939830560237169
1587201366.991795,3039,0.005891064647585154
1587201372.4048,3042,0.005871295928955078
1587201415.784052,3066,0.005733504891395569
1587201423.0081,3070,0.0057207453064620495
1587201426.584919,3072,0.005708362441509962
1587201477.083697,3100,0.00554742431268096
1587201518.49443,3123,0.005476773250848055
1587201545.75825,3138,0.005504068452864885
1587201578.155106,3156,0.005598936229944229
1587201588.958209,3162,0.005580132361501455
1587201617.99978,3178,0.005564304534345865
1587201650.560144,3196,0.005571221001446247
1587201652.251763,3197,0.005631330423057079
1587201664.985802,3204,0.005731624085456133
1587201670.35702,3207,0.005722619127482176
1587202549.382488,3231,0.015661489218473434
1587202567.6904,3241,0.007678451482206583
1587202573.036674,3244,0.007034533191472292
1587202574.783367,3245,0.007040244527161121
1587202578.477059,3247,0.006695516873151064
1587202580.347883,3248,0.006437996868044138
1587202625.932895,3273,0.0115583511069417
1587202642.500912,3282,0.010055134072899818
1587202686.097721,3306,0.00860796868801117
1587202700.631609,3314,0.008028785698115826
1587202726.005492,3328,0.008295049890875816
1587202727.986802,3329,0.008217526599764824
1587202758.84302,3346,0.007597876247018576
1587202811.29805,3375,0.00724442396312952
1587202814.920027,3377,0.007595135364681482
1587202833.245853,3387,0.00897170603275299
1587202863.881265,3404,0.00854218378663063
1587202872.979838,3409,0.009534747339785099
1587202912.949691,3431,0.008925340138375759
1587202927.464296,3439,0.008878344669938087
1587202947.319415,3450,0.008486970327794552
1587202950.902886,3452,0.008413170464336872
1587202963.632799,3459,0.008185429498553276
1587202974.617621,3465,0.008167474530637264
1587202987.01059,3472,0.007939494214951992
1587202997.900018,3478,0.00789584219455719
1587203003.224841,3481,0.007804384455084801
1587203034.072336,3498,0.007377518340945244
1587203055.884204,3510,0.007071504835039377
1587203061.301194,3513,0.006998602766543627
1587203102.905026,3536,0.006888960022479296
1587203106.623826,3538,0.006912976037710905
1587203117.276704,3544,0.0067908563651144505
1587203124.616281,3548,0.0067138466984033585
1587203153.393729,3564,0.0064277928322553635
1587203183.95382,3581,0.006123412400484085
1587203220.177657,3601,0.005892776418477297
1587203252.812469,3619,0.005657328758388758
1587203256.426503,3621,0.005628971382975578
1587203260.200649,3623,0.005600896663963795
1587203265.473894,3626,0.005740775261074305
1587203270.994691,3629,0.005936415400356054
1587203301.898152,3646,0.006313852034509182
1587203321.574006,3657,0.006421107333153486
1587203346.837467,3671,0.006544889882206917
1587203404.580578,3703,0.006596632767468691
1587203447.905174,3727,0.006299829576164484
1587203455.034357,3731,0.006491723004728556
1587203458.749024,3733,0.0064663151279091835
1587203469.464897,3739,0.006789537146687508
1587203474.886786,3742,0.006789912935346365
1587203507.466881,3760,0.006724764127284288
1587203530.934799,3773,0.006656081415712833
1587203545.144852,3781,0.006576775573194027
1587203568.458124,3794,0.006872319616377354
1587203577.53879,3799,0.006839962676167488
1587203606.514879,3815,0.006682265549898148
1587203615.389784,3820,0.006656052079051733
1587203619.027262,3822,0.0066338651813566685
1587203637.066866,3832,0.006526443175971508
1587203644.218323,3836,0.006486476399004459
1587203696.755205,3865,0.006401449907571077
1587203705.741826,3870,0.0063567450270056725
1587203718.453905,3877,0.006289024371653795
1587203797.603182,3921,0.006472364533692598
1587203812.068298,3929,0.006460309959948063
1587203824.631619,3936,0.006400291342288256
1587203831.856867,3940,0.0063676354475319386
1587203851.735627,3951,0.006301582790911198
1587203862.453891,3957,0.006250192876905203
1587203873.465226,3963,0.006616530474275351
1587203913.332188,3985,0.0068884678184986115
1587203933.058625,3996,0.0067977006547153
1587203942.161832,4001,0.006793975830078125
1587203958.246062,4010,0.006743992678821087
1587203960.337608,4011,0.006735445000231266
1587203981.893401,4023,0.006755039095878601
1587204001.675168,4034,0.006746080704033375
1587204007.074528,4037,0.006721248384565115
1587204109.749961,4094,0.0067391167394816875
1587204118.909005,4099,0.006824450101703405
1587204120.569566,4100,0.006816677283495665
1587204138.673915,4110,0.006743820384144783
1587204270.216755,4183,0.006753264460712671
1587204290.059363,4194,0.006864483002573252
1587204291.765216,4195,0.006864042021334171
1587204295.428869,4197,0.006940837949514389
1587204299.046387,4199,0.006931146141141653
1587204304.48613,4202,0.00691014202311635
1587204306.280329,4203,0.006912252400070429
1587204351.289109,4228,0.006805752404034138
1587204360.412808,4233,0.00677740341052413
1587204365.879403,4236,0.006757352035492659
1587204380.230908,4244,0.006731310859322548
1587204416.226656,4264,0.006640746723860502
1587204421.731863,4267,0.006642072927206755
1587204423.458972,4268,0.006635722704231739
1587204450.351047,4283,0.006541925482451916
1587205311.999107,4299,0.0
1587205323.080026,4305,0.0004613768542185426
1587205330.486241,4309,0.022052010521292686
1587205346.901555,4318,0.016610605642199516
1587205350.531761,4320,0.015226389281451702
1587205367.045587,4329,0.012356486171483994
1587205374.309824,4333,0.011022879742085934
1587205394.201009,4344,0.008852039463818073
1587205441.39897,4370,0.006196951027959585
1587205457.723967,4379,0.005524992477148771
1587205485.12384,4394,0.00473767751827836
1587205497.993869,4401,0.004442858509719372
1587205508.610037,4407,0.004305264912545681
1587205515.913245,4411,0.004493618384003639
1587205517.888778,4412,0.0044924854300916195
1587205552.208177,4431,0.00386833562515676
1587205557.694327,4434,0.004408793989568949
1587205622.853068,4470,0.0046144393272697926
1587205633.891542,4476,0.004493454471230507
1587205661.00938,4491,0.004354211036115885
1587205664.477929,4493,0.004310005810111761
1587205695.335698,4510,0.004311505239456892
1587205697.346604,4511,0.004291451536118984
1587205731.430421,4530,0.004344751127064228
1587205733.338972,4531,0.004326262976974249
1587205738.669316,4534,0.004271730314940214
1587205755.005683,4543,0.00451410748064518
1587205774.837626,4554,0.004325368907302618
1587205820.022739,4579,0.005000206641852856
1587205825.408188,4582,0.0049477568827569485
1587205845.338712,4593,0.004767582286149263
1587205850.827785,4596,0.00472269905731082
1587205854.404515,4598,0.004691422916948795
1587205858.015208,4600,0.004660557955503464
1587205910.588471,4629,0.004672626499086618
1587205948.415806,4650,0.00458329264074564
1587205961.157985,4657,0.004494419787079096
1587205975.511168,4665,0.00439733499661088
1587205982.954813,4669,0.0043501784093678
1587205995.483295,4676,0.0042701223865151405
1587205997.278758,4677,0.0042589143849909306
1587205999.107543,4678,0.004247765522450209
1587206017.208863,4688,0.0041780672036111355
1587206064.09689,4714,0.00396703789010644
1587206073.14011,4719,0.0039201462641358376
1587206102.028717,4735,0.004719933960586786
1587206121.951185,4746,0.005861940328031778
1587206129.277195,4750,0.005819019395858049
1587206131.075209,4751,0.005806230008602142
1587206145.442102,4759,0.005988978780806065
1587206156.35874,4765,0.005922368727624416
1587206161.693703,4768,0.005884726531803608
1587206178.069657,4777,0.005804804619401693
1587206185.374102,4781,0.005969286896288395
1587206197.95548,4788,0.006040601059794426
1587206199.674341,4789,0.006028348580002785
1587206210.522131,4795,0.005955863278359175
1587206221.48591,4801,0.006536272354424
1587206224.978644,4803,0.006510488223284483
1587206230.471519,4806,0.006551598198711872
1587206293.630548,4841,0.0066210199147462845
1587206315.314412,4853,0.0067198919132351875
1587206349.663808,4872,0.006732721347361803
1587206391.205892,4895,0.006481127813458443
1587206427.062829,4915,0.006671571172773838
1587206470.43269,4939,0.0068406835198402405
1587206499.244688,4955,0.006807221099734306
1587206513.532824,4963,0.006764734163880348
1587206529.803349,4972,0.0066783130168914795
1587206535.215984,4975,0.006648806855082512
1587206538.818075,4977,0.006640014238655567
1587206540.820854,4978,0.006630278192460537
1587206619.768306,5022,0.006346893031150103
1587206630.57641,5028,0.006416955962777138
1587206636.125359,5031,0.006432280410081148
1587206648.613252,5038,0.006413701456040144
1587206672.3025,5051,0.006332166492938995
1587206675.762867,5053,0.00631543667986989
1587206677.463615,5054,0.006307427771389484
1587206690.205788,5061,0.00643477076664567
1587206722.845106,5079,0.006332275457680225
1587206773.521812,5107,0.006175783928483725
1587206809.461978,5127,0.006061368156224489
1587206812.918068,5129,0.006097712088376284
1587206823.738329,5135,0.006054616067558527
1587206870.534401,5161,0.006117616780102253
1587206879.668869,5166,0.00608567800372839
1587206910.393002,5183,0.005973685998469591
1587206942.636874,5201,0.00586761673912406
1587206957.050282,5209,0.005816202610731125
1587207013.036501,5240,0.005684310104697943
1587207061.798371,5267,0.0056923795491456985
1587207103.201569,5290,0.0055608865804970264
1587207155.582416,5319,0.005403672344982624
1587207175.350028,5330,0.005348117556422949
1587207204.339412,5346,0.005390932317823172
1587207229.533079,5360,0.005595642141997814
1587207231.356994,5361,0.0056319632567465305
1587208097.166208,5381,0.0044536287896335125
1587208140.739817,5405,0.00659366138279438
1587208169.845525,5421,0.005759372375905514
1587208204.285251,5440,0.005487628746777773
1587208209.691742,5443,0.00526878098025918
1587208218.825411,5448,0.004931038711220026
1587208285.812831,5485,0.0094913300126791
1587208298.634783,5492,0.009424763731658459
1587208305.806255,5496,0.009254789911210537
1587208316.615065,5502,0.009800627827644348
1587208327.695836,5508,0.009378349408507347
1587208342.167204,5516,0.009241931140422821
1587208345.69789,5518,0.00911703985184431
1587208389.275879,5542,0.008720063604414463
1587208403.694099,5550,0.008332504890859127
1587208434.522961,5567,0.007875184528529644
1587208447.223563,5574,0.00779776880517602
1587208469.092166,5586,0.0073852865025401115
1587208472.460873,5588,0.0073175313882529736
1587208483.539813,5594,0.007130858954042196
1587208505.236089,5606,0.00678140576928854
1587208514.248225,5611,0.006640712730586529
1587208532.312157,5621,0.006646413821727037
1587208550.52619,5631,0.006405118852853775
1587208600.888121,5659,0.0064123752526938915
1587208604.540088,5661,0.00636843778192997
1587208611.843441,5665,0.006284978240728378
1587208638.83335,5680,0.006140431854873896
1587208712.68019,5721,0.005785821005702019
1587208718.204581,5724,0.005747403018176556
1587208750.51026,5742,0.005472961347550154
1587208783.179713,5760,0.005377339199185371
1587208813.99966,5777,0.005152732599526644
1587208819.472713,5780,0.005115029867738485
1587208828.420614,5785,0.005053402855992317
1587208837.240729,5790,0.004993243608623743
1587208869.876176,5808,0.00493265874683857
1587208871.739537,5809,0.004921422805637121
1587208902.335967,5826,0.0048346808180212975
1587208907.94114,5829,0.004881254397332668
1587208920.546119,5836,0.0048940908163785934
1587208969.332246,5863,0.004747829400002956
1587208973.034294,5865,0.004728646017611027
1587208985.752821,5872,0.004730662796646357
1587209018.176645,5890,0.004572057630866766
1587209034.29609,5899,0.004504079930484295
1587209050.709793,5908,0.0044287326745688915
1587209068.577483,5918,0.004501590505242348
1587209088.220948,5929,0.0044913082383573055
1587209097.24519,5934,0.004452854860574007
1587209131.501665,5953,0.004308429080992937
1587209140.44033,5958,0.004271792713552713
1587209143.889959,5960,0.004257394466549158
1587209151.17151,5964,0.0042287250980734825
1587209167.497453,5973,0.004165609832853079
1587209199.951759,5991,0.0040448675863444805
1587209236.189484,6011,0.003919148351997137
1587209244.980472,6016,0.00388881447724998
1587209261.140114,6025,0.003835380310192704
1587209271.93767,6031,0.0038005660753697157
1587209281.059902,6036,0.0037720331456512213
1587209286.476326,6039,0.0037551182322204113
1587209326.013907,6061,0.0037088587414473295
1587209358.658909,6079,0.0036146987695246935
1587209365.9087,6083,0.0035944199189543724
1587209374.753658,6088,0.0035693892277777195
1587209403.582031,6104,0.0034915823489427567
1587209407.127458,6106,0.003482094267383218
1587209435.931255,6122,0.003431707387790084
1587209439.622654,6124,0.003422793699428439
1587209450.281583,6130,0.0033957716077566147
1587209453.954567,6132,0.0033868588507175446
1587209457.573178,6134,0.003377992659807205
1587209479.237602,6146,0.0033257557079195976
1587209482.946853,6148,0.0033172061666846275
1587209486.461123,6150,0.003308700630441308
1587209527.793695,6173,0.0032249498181045055
1587209544.017921,6182,0.0031894443091005087
1587209549.304152,6185,0.003177704056724906
1587209578.091992,6201,0.003116520820185542
1587209598.092168,6212,0.0030992114916443825
1587209601.649669,6214,0.003091867547482252
1587209612.458124,6220,0.0030700424686074257
1587209635.909252,6233,0.0031499413307756186
1587209645.003066,6238,0.0031570529099553823
1587209668.268516,6251,0.0031203555408865213
1587209691.534094,6264,0.0030807158909738064
1587209738.340691,6290,0.003253939328715205
1587209779.765423,6313,0.0033906945027410984
1587209786.845516,6317,0.0033763726241886616
1587209788.611924,6318,0.0033728110138326883
1587209801.236497,6325,0.0033707288093864918
1587209831.760336,6342,0.003423519665375352
1587209851.54544,6353,0.003392856800928712
1587209871.437113,6364,0.003358663059771061
1587209884.135754,6371,0.00333582516759634
1587209894.758863,6377,0.003315949346870184
1587209938.110029,6401,0.003331343410536647
1587210870.505605,6456,0.008796743117272854
1587210877.758399,6460,0.006624650210142136
1587210901.455642,6473,0.004399724770337343
1587210928.612327,6488,0.002958175726234913
1587210943.12285,6496,0.0025103536900132895
1587210944.95051,6497,0.0024629884865134954
1587210952.262327,6501,0.0022901471238583326
1587210970.337849,6511,0.002951037371531129
1587210988.305795,6521,0.0025687350425869226
1587210990.147149,6522,0.0025358025450259447
1587210991.947929,6523,0.0025037035811692476
1587211006.419773,6531,0.002292715711519122
1587211042.637613,6551,0.00457009207457304
1587211085.918133,6575,0.004295001272112131
1587211098.629677,6582,0.005580998491495848
1587211103.920267,6585,0.0054622539319098
1587211122.118271,6595,0.005100515205413103
1587211138.307281,6604,0.004813611041754484
1587211143.665361,6607,0.0047250171191990376
1587211161.818699,6617,0.004463674034923315
1587211170.945475,6622,0.00434217369183898
1587211235.884782,6658,0.0037644237745553255
1587211252.228885,6667,0.0036124964244663715
1587211255.828828,6669,0.0035803853534162045
1587211262.944305,6673,0.0035216640681028366
1587211274.054765,6679,0.0034317492973059416
1587211279.39231,6682,0.003388491924852133
1587211292.006709,6689,0.0032916779164224863
1587211306.431894,6697,0.003198574995622039
1587211311.932032,6700,0.0031619728542864323
1587211326.590769,6708,0.0030682918149977922
1587211333.734656,6712,0.0030224963556975126
1587211382.538944,6739,0.0027648205868899822
1587211389.591845,6743,0.0027278331108391285
1587211409.503126,6754,0.0026370424311608076
1587211429.543055,6765,0.0025466764345765114
1587211450.971915,6777,0.0024549043737351894
1587211524.994442,6818,0.002195009496062994
1587211552.189711,6833,0.0023170134518295527
1587211577.384773,6847,0.0023033979814499617
1587211591.825282,6855,0.002275607082992792
1587211617.05026,6869,0.0022132182493805885
1587211618.715918,6870,0.002208022866398096
1587211665.676698,6896,0.002156886737793684
1587211690.911651,6910,0.0021178990136832
1587211736.12434,6935,0.002011312637478113
1587211788.387169,6964,0.0019901886116713285
1587211793.898738,6967,0.001978772459551692
1587211804.655724,6973,0.002245841547846794
1587211837.190965,6991,0.003121625632047653
1587211840.687618,6993,0.0033560609444975853
1587211873.165412,7011,0.0036171050742268562
1587211880.468855,7015,0.003635080298408866
1587211925.577296,7040,0.004213585518300533
1587211938.138771,7047,0.004274048376828432
1587211961.700017,7060,0.004488225560635328
1587211972.399397,7066,0.004444930702447891
1587212019.152996,7092,0.004383446648716927
1587212046.454103,7107,0.004300210624933243
1587212061.104642,7115,0.004270646721124649
1587212062.623738,7116,0.004264291375875473
1587212102.496447,7138,0.004164594691246748
1587212109.748367,7142,0.004140729084610939
1587212135.200904,7156,0.004121494945138693
1587212156.787741,7168,0.004078605677932501
1587212158.544525,7169,0.004072980023920536
1587212170.956515,7176,0.004034030716866255
1587212196.213905,7190,0.003964508417993784
1587212206.826727,7196,0.003953378647565842
1587212223.111497,7205,0.004067391622811556
1587212239.28577,7214,0.004022546578198671
1587212242.841634,7216,0.0040123616345226765
1587212244.581462,7217,0.004007170908153057
1587212278.974967,7236,0.003912086598575115
1587212284.340608,7239,0.0038973242044448853
1587212300.558687,7248,0.0038552177138626575
1587212323.896044,7261,0.003793874057009816
1587212367.023427,7285,0.0037029548548161983
1587212395.86741,7301,0.0036875775549560785
1587212415.679442,7312,0.003640845650807023
1587212448.147125,7330,0.003582792589440942
1587212466.016356,7340,0.0035449981223791838
1587212467.978141,7341,0.003541046055033803
1587212478.65351,7347,0.003526346292346716
1587212491.307193,7354,0.0034992205910384655
1587212498.485839,7358,0.0034839066211134195
1587212500.27576,7359,0.003480099141597748
1587212502.051927,7360,0.003476299811154604
1587212541.78722,7382,0.0033997681457549334
1587212543.450373,7383,0.003396147396415472
1587212550.573617,7387,0.00338174169883132
1587212554.364223,7389,0.0033745847176760435
1587212570.393003,7398,0.0033427488524466753
1587212577.498629,7402,0.0033330859150737524
1587212629.600947,7431,0.003289236221462488
1587212631.609464,7432,0.0032859069760888815
1587212647.61207,7441,0.0032589270267635584
1587212652.917306,7444,0.0032558173406869173
1587212665.699971,7451,0.003233346389606595
1587212683.670826,7461,0.0032015731558203697
1587212685.381778,7462,0.0031984280794858932
1587212688.981619,7464,0.0031921567860990763
1587212698.023383,7469,0.0031765850726515055
1587212716.031104,7479,0.003145893570035696
1587212719.826821,7481,0.00313982623629272
1587212748.660671,7497,0.0030921176075935364
